year,state,tse_municipality_id,municipality_name_raw,municipality_name,matched_municipality_id,matched_name_crosswalk,match_method
2012,SP,72370,VINHEDO,vinhedo,3556701,vinhedo,direct_code_year_state
2012,SP,72397,VIRADOURO,viradouro,3556800,viradouro,direct_code_year_state
2012,SP,72419,VISTA ALEGRE DO ALTO,vista alegre do alto,3556909,vista alegre do alto,direct_code_year_state
2012,SP,62227,VITÓRIA BRASIL,vitoria brasil,3556958,vitoria brasil,direct_code_year_state
2012,SP,72435,VOTORANTIM,votorantim,3557006,votorantim,direct_code_year_state
2012,SP,72451,VOTUPORANGA,votuporanga,3557105,votuporanga,direct_code_year_state
2012,SP,61921,ZACARIAS,zacarias,3557154,zacarias,direct_code_year_state
2012,TO,73008,ABREULÂNDIA,abreulandia,1700251,abreulandia,direct_code_year_state
2012,TO,73512,AGUIARNÓPOLIS,aguiarnopolis,1700301,aguiarnopolis,direct_code_year_state
2012,TO,96954,ALIANÇA DO TOCANTINS,alianca do tocantins,1700350,alianca do tocantins,direct_code_year_state
2012,TO,92070,ALMAS,almas,1700400,almas,direct_code_year_state
2012,TO,92134,ALVORADA,alvorada,1700707,alvorada,direct_code_year_state
2012,TO,92193,ANANÁS,ananas,1701002,ananas,direct_code_year_state
2012,TO,73075,ANGICO,angico,1701051,angico,direct_code_year_state
2012,TO,96970,APARECIDA DO RIO NEGRO,aparecida do rio negro,1701101,aparecida do rio negro,direct_code_year_state
2012,TO,73334,ARAGOMINAS,aragominas,1701309,aragominas,direct_code_year_state
2012,TO,92371,ARAGUACEMA,araguacema,1701903,araguacema,direct_code_year_state
2012,TO,92398,ARAGUAÇU,araguacu,1702000,araguacu,direct_code_year_state
2012,TO,92410,ARAGUAÍNA,araguaina,1702109,araguaina,direct_code_year_state
2012,TO,73318,ARAGUANÃ,araguana,1702158,araguana,direct_code_year_state
2012,TO,92436,ARAGUATINS,araguatins,1702208,araguatins,direct_code_year_state
2012,TO,92452,ARAPOEMA,arapoema,1702307,arapoema,direct_code_year_state
2012,TO,92479,ARRAIAS,arraias,1702406,arraias,direct_code_year_state
2012,TO,96857,AUGUSTINÓPOLIS,augustinopolis,1702554,augustinopolis,direct_code_year_state
2012,TO,92533,AURORA DO TOCANTINS,aurora do tocantins,1702703,aurora do tocantins,direct_code_year_state
2012,TO,92576,AXIXÁ DO TOCANTINS,axixa do tocantins,1702901,axixa do tocantins,direct_code_year_state
2012,TO,92592,BABAÇULÂNDIA,babaculandia,1703008,babaculandia,direct_code_year_state
2012,TO,73580,BANDEIRANTES DO TOCANTINS,bandeirantes do tocantins,1703057,bandeirantes do tocantins,direct_code_year_state
2012,TO,73610,BARRA DO OURO,barra do ouro,1703073,barra do ouro,direct_code_year_state
2012,TO,96997,BARROLÂNDIA,barrolandia,1703107,barrolandia,direct_code_year_state
2012,TO,92002,BERNARDO SAYÃO,bernardo sayao,1703206,bernardo sayao,direct_code_year_state
2012,TO,73121,BOM JESUS DO TOCANTINS,bom jesus do tocantins,1703305,bom jesus do tocantins,direct_code_year_state
2012,TO,73245,BRASILÂNDIA DO TOCANTINS,brasilandia do tocantins,1703602,brasilandia do tocantins,direct_code_year_state
2012,TO,92738,BREJINHO DE NAZARÉ,brejinho de nazare,1703701,brejinho de nazare,direct_code_year_state
2012,TO,92045,BURITI DO TOCANTINS,buriti do tocantins,1703800,buriti do tocantins,direct_code_year_state
2012,TO,73067,CACHOEIRINHA,cachoeirinha,1703826,cachoeirinha,direct_code_year_state
2012,TO,73091,CAMPOS LINDOS,campos lindos,1703842,campos lindos,direct_code_year_state
2012,TO,73300,CARIRI DO TOCANTINS,cariri do tocantins,1703867,cariri do tocantins,direct_code_year_state
2012,TO,73326,CARMOLÂNDIA,carmolandia,1703883,carmolandia,direct_code_year_state
2012,TO,73423,CARRASCO BONITO,carrasco bonito,1703891,carrasco bonito,direct_code_year_state
2012,TO,92088,CASEARA,caseara,1703909,caseara,direct_code_year_state
2012,TO,73210,CENTENÁRIO,centenario,1704105,centenario,direct_code_year_state
2012,TO,73482,CHAPADA DA NATIVIDADE,chapada da natividade,1705102,chapada da natividade,direct_code_year_state
2012,TO,73474,CHAPADA DE AREIA,chapada de areia,1704600,chapada de areia,direct_code_year_state
2012,TO,93114,COLINAS DO TOCANTINS,colinas do tocantins,1705508,colinas do tocantins,direct_code_year_state
2012,TO,95290,COLMÉIA,colmeia,1716703,colmeia,direct_code_year_state
2012,TO,92142,COMBINADO,combinado,1705557,combinado,direct_code_year_state
2012,TO,93130,CONCEIÇÃO DO TOCANTINS,conceicao do tocantins,1705607,conceicao do tocantins,direct_code_year_state
2012,TO,93211,COUTO DE MAGALHÃES,couto de magalhaes,1706001,couto magalhaes,direct_code_year_state
2012,TO,93238,CRISTALÂNDIA,cristalandia,1706100,cristalandia,direct_code_year_state
2012,TO,73555,CRIXÁS DO TOCANTINS,crixas do tocantins,1706258,crixas do tocantins,direct_code_year_state
2012,TO,73032,DARCINÓPOLIS,darcinopolis,1706506,darcinopolis,direct_code_year_state
2012,TO,93416,DIANÓPOLIS,dianopolis,1707009,dianopolis,direct_code_year_state
2012,TO,92185,DIVINÓPOLIS DO TOCANTINS,divinopolis do tocantins,1707108,divinopolis do tocantins,direct_code_year_state
2012,TO,93459,DOIS IRMÃOS DO TOCANTINS,dois irmaos do tocantins,1707207,dois irmaos do tocantins,direct_code_year_state
2012,TO,93475,DUERÉ,duere,1707306,duere,direct_code_year_state
2012,TO,73296,ESPERANTINA,esperantina,1707405,esperantina,direct_code_year_state
2012,TO,96830,FÁTIMA,fatima,1707553,fatima,direct_code_year_state
2012,TO,96679,FIGUEIRÓPOLIS,figueiropolis,1707652,figueiropolis,direct_code_year_state
2012,TO,93556,FILADÉLFIA,filadelfia,1707702,filadelfia,direct_code_year_state
2012,TO,93653,FORMOSO DO ARAGUAIA,formoso do araguaia,1708205,formoso do araguaia,direct_code_year_state
2012,TO,73199,FORTALEZA DO TABOCÃO,fortaleza do tabocao,1708254,tabocao,direct_code_year_state
2012,TO,92240,GOIANORTE,goianorte,1708304,goianorte,direct_code_year_state
2012,TO,95338,GOIATINS,goiatins,1709005,goiatins,direct_code_year_state
2012,TO,96270,GUARAÍ,guarai,1709302,guarai,direct_code_year_state
2012,TO,93858,GURUPI,gurupi,1709500,gurupi,direct_code_year_state
2012,TO,73598,IPUEIRAS,ipueiras,1709807,ipueiras,direct_code_year_state
2012,TO,94056,ITACAJÁ,itacaja,1710508,itacaja,direct_code_year_state
2012,TO,94099,ITAGUATINS,itaguatins,1710706,itaguatins,direct_code_year_state
2012,TO,73202,ITAPIRATINS,itapiratins,1710904,itapiratins,direct_code_year_state
2012,TO,94170,ITAPORÃ DO TOCANTINS,itapora do tocantins,1711100,itapora do tocantins,direct_code_year_state
2012,TO,73369,JAÚ DO TOCANTINS,jau do tocantins,1711506,jau do tocantins,direct_code_year_state
2012,TO,73253,JUARINA,juarina,1711803,juarina,direct_code_year_state
2012,TO,73385,LAGOA DA CONFUSÃO,lagoa da confusao,1711902,lagoa da confusao,direct_code_year_state
2012,TO,73113,LAGOA DO TOCANTINS,lagoa do tocantins,1711951,lagoa do tocantins,direct_code_year_state
2012,TO,73407,LAJEADO,lajeado,1712009,lajeado,direct_code_year_state
2012,TO,73601,LAVANDEIRA,lavandeira,1712157,lavandeira,direct_code_year_state
2012,TO,95699,LIZARDA,lizarda,1712405,lizarda,direct_code_year_state
2012,TO,73520,LUZINÓPOLIS,luzinopolis,1712454,luzinopolis,direct_code_year_state
2012,TO,92304,MARIANÓPOLIS DO TOCANTINS,marianopolis do tocantins,1712504,marianopolis do tocantins,direct_code_year_state
2012,TO,73270,MATEIROS,mateiros,1712702,mateiros,direct_code_year_state
2012,TO,73059,MAURILÂNDIA DO TOCANTINS,maurilandia do tocantins,1712801,maurilandia do tocantins,direct_code_year_state
2012,TO,94617,MIRACEMA DO TOCANTINS,miracema do tocantins,1713205,miracema do tocantins,direct_code_year_state
2012,TO,94633,MIRANORTE,miranorte,1713304,miranorte,direct_code_year_state
2012,TO,94692,MONTE DO CARMO,monte do carmo,1713601,monte do carmo,direct_code_year_state
2012,TO,73563,MONTE SANTO DO TOCANTINS,monte santo do tocantins,1713700,monte santo do tocantins,direct_code_year_state
2012,TO,73342,MURICILÂNDIA,muricilandia,1713957,muricilandia,direct_code_year_state
2012,TO,94811,NATIVIDADE,natividade,1714203,natividade,direct_code_year_state
2012,TO,94838,NAZARÉ,nazare,1714302,nazare,direct_code_year_state
2012,TO,96636,NOVA OLINDA,nova olinda,1714880,nova olinda,direct_code_year_state
2012,TO,92401,NOVA ROSALÂNDIA,nova rosalandia,1715002,nova rosalandia,direct_code_year_state
2012,TO,94994,NOVO ACORDO,novo acordo,1715101,novo acordo,direct_code_year_state
2012,TO,73148,NOVO ALEGRE,novo alegre,1715150,novo alegre,direct_code_year_state
2012,TO,73172,NOVO JARDIM,novo jardim,1715259,novo jardim,direct_code_year_state
2012,TO,73466,OLIVEIRA DE FÁTIMA,oliveira de fatima,1715507,oliveira de fatima,direct_code_year_state
2012,TO,73440,PALMAS,palmas,1721000,palmas,direct_code_year_state
2012,TO,73083,PALMEIRANTE,palmeirante,1715705,palmeirante,direct_code_year_state
2012,TO,73040,PALMEIRAS DO TOCANTINS,palmeiras do tocantins,1713809,palmeiras do tocantins,direct_code_year_state
2012,TO,96490,PALMEIRÓPOLIS,palmeiropolis,1715754,palmeiropolis,direct_code_year_state
2012,TO,95192,PARAÍSO DO TOCANTINS,paraiso do tocantins,1716109,paraiso do tocantins,direct_code_year_state
2012,TO,95214,PARANÃ,parana,1716208,parana,direct_code_year_state
2012,TO,73261,PAU D'ARCO,pau d arco,1716307,pau d arco,direct_code_year_state
2012,TO,95257,PEDRO AFONSO,pedro afonso,1716505,pedro afonso,direct_code_year_state
2012,TO,95273,PEIXE,peixe,1716604,peixe,direct_code_year_state
2012,TO,92487,PEQUIZEIRO,pequizeiro,1716653,pequizeiro,direct_code_year_state
2012,TO,95370,PINDORAMA DO TOCANTINS,pindorama do tocantins,1717008,pindorama do tocantins,direct_code_year_state
2012,TO,73016,PIRAQUÊ,piraque,1717206,piraque,direct_code_year_state
2012,TO,95478,PIUM,pium,1717503,pium,direct_code_year_state
2012,TO,95516,PONTE ALTA DO BOM JESUS,ponte alta do bom jesus,1717800,ponte alta do bom jesus,direct_code_year_state
2012,TO,95532,PONTE ALTA DO TOCANTINS,ponte alta do tocantins,1717909,ponte alta do tocantins,direct_code_year_state
2012,TO,92509,PORTO ALEGRE DO TOCANTINS,porto alegre do tocantins,1718006,porto alegre do tocantins,direct_code_year_state
2012,TO,95591,PORTO NACIONAL,porto nacional,1718204,porto nacional,direct_code_year_state
2012,TO,92525,PRAIA NORTE,praia norte,1718303,praia norte,direct_code_year_state
2012,TO,96296,PRESIDENTE KENNEDY,presidente kennedy,1718402,presidente kennedy,direct_code_year_state
2012,TO,73571,PUGMIL,pugmil,1718451,pugmil,direct_code_year_state
2012,TO,73229,RECURSOLÂNDIA,recursolandia,1718501,recursolandia,direct_code_year_state
2012,TO,73024,RIACHINHO,riachinho,1718550,riachinho,direct_code_year_state
2012,TO,73431,RIO DA CONCEIÇÃO,rio da conceicao,1718659,rio da conceicao,direct_code_year_state
2012,TO,73415,RIO DOS BOIS,rio dos bois,1718709,rio dos bois,direct_code_year_state
2012,TO,96792,RIO SONO,rio sono,1718758,rio sono,direct_code_year_state
2012,TO,92541,SAMPAIO,sampaio,1718808,sampaio,direct_code_year_state
2012,TO,73156,SANDOLÂNDIA,sandolandia,1718840,sandolandia,direct_code_year_state
2012,TO,73350,SANTA FÉ DO ARAGUAIA,santa fe do araguaia,1718865,santa fe do araguaia,direct_code_year_state
2012,TO,73130,SANTA MARIA DO TOCANTINS,santa maria do tocantins,1718881,santa maria do tocantins,direct_code_year_state
2012,TO,73547,SANTA RITA DO TOCANTINS,santa rita do tocantins,1718899,santa rita do tocantins,direct_code_year_state
2012,TO,92584,SANTA ROSA DO TOCANTINS,santa rosa do tocantins,1718907,santa rosa do tocantins,direct_code_year_state
2012,TO,92606,SANTA TEREZA DO TOCANTINS,santa tereza do tocantins,1719004,santa tereza do tocantins,direct_code_year_state
2012,TO,73539,SANTA TEREZINHA DO TOCANTINS,santa terezinha do tocantins,1720002,santa terezinha do tocantins,direct_code_year_state
2012,TO,73288,SÃO BENTO DO TOCANTINS,sao bento do tocantins,1720101,sao bento do tocantins,direct_code_year_state
2012,TO,73105,SÃO FÉLIX DO TOCANTINS,sao felix do tocantins,1720150,sao felix do tocantins,direct_code_year_state
2012,TO,73180,SÃO MIGUEL DO TOCANTINS,sao miguel do tocantins,1720200,sao miguel do tocantins,direct_code_year_state
2012,TO,73393,SÃO SALVADOR DO TOCANTINS,sao salvador do tocantins,1720259,sao salvador do tocantins,direct_code_year_state
2012,TO,96032,SÃO SEBASTIÃO DO TOCANTINS,sao sebastiao do tocantins,1720309,sao sebastiao do tocantins,direct_code_year_state
2012,TO,92681,SÃO VALÉRIO DA NATIVIDADE,sao valerio da natividade,1720499,sao valerio,direct_code_year_state
2012,TO,96598,SILVANÓPOLIS,silvanopolis,1720655,silvanopolis,direct_code_year_state
2012,TO,96130,SÍTIO NOVO DO TOCANTINS,sitio novo do tocantins,1720804,sitio novo do tocantins,direct_code_year_state
2012,TO,73377,SUCUPIRA,sucupira,1720853,sucupira,direct_code_year_state
2012,TO,96156,TAGUATINGA,taguatinga,1720903,taguatinga,direct_code_year_state
2012,TO,73164,TAIPAS DO TOCANTINS,taipas do tocantins,1720937,taipas do tocantins,direct_code_year_state
2012,TO,73504,TALISMÃ,talisma,1720978,talisma,direct_code_year_state
2012,TO,96199,TOCANTÍNIA,tocantinia,1721109,tocantinia,direct_code_year_state
2012,TO,96210,TOCANTINÓPOLIS,tocantinopolis,1721208,tocantinopolis,direct_code_year_state
2012,TO,73458,TUPIRAMA,tupirama,1721257,tupirama,direct_code_year_state
2012,TO,73237,TUPIRATINS,tupiratins,1721307,tupiratins,direct_code_year_state
2012,TO,96652,WANDERLÂNDIA,wanderlandia,1722081,wanderlandia,direct_code_year_state
2012,TO,96431,XAMBIOÁ,xambioa,1722107,xambioa,direct_code_year_state
2014,AC,1120,ACRELÂNDIA,acrelandia,1200013,acrelandia,direct_code_year_state
2014,AC,1570,ASSIS BRASIL,assis brasil,1200054,assis brasil,direct_code_year_state
2014,AC,1058,BRASILÉIA,brasileia,1200104,brasileia,direct_code_year_state
2014,AC,1007,BUJARI,bujari,1200138,bujari,direct_code_year_state
2014,AC,1015,CAPIXABA,capixaba,1200179,capixaba,direct_code_year_state
2014,AC,1074,CRUZEIRO DO SUL,cruzeiro do sul,1200203,cruzeiro do sul,direct_code_year_state
2014,AC,1112,EPITACIOLÂNDIA,epitaciolandia,1200252,epitaciolandia,direct_code_year_state
2014,AC,1139,FEIJÓ,feijo,1200302,feijo,direct_code_year_state
2014,AC,1104,JORDÃO,jordao,1200328,jordao,direct_code_year_state
2014,AC,1090,MÂNCIO LIMA,mancio lima,1200336,mancio lima,direct_code_year_state
2014,AC,1554,MANOEL URBANO,manoel urbano,1200344,manoel urbano,direct_code_year_state
2014,AC,1040,MARECHAL THAUMATURGO,marechal thaumaturgo,1200351,marechal thaumaturgo,direct_code_year_state
2014,AC,1511,PLÁCIDO DE CASTRO,placido de castro,1200385,placido de castro,direct_code_year_state
2014,AC,1023,PORTO ACRE,porto acre,1200807,porto acre,direct_code_year_state
2014,AC,1066,PORTO WALTER,porto walter,1200393,porto walter,direct_code_year_state
2014,AC,1392,RIO BRANCO,rio branco,1200401,rio branco,direct_code_year_state
2014,AC,1082,RODRIGUES ALVES,rodrigues alves,1200427,rodrigues alves,direct_code_year_state
2014,AC,1031,SANTA ROSA DO PURUS,santa rosa do purus,1200435,santa rosa do purus,direct_code_year_state
2014,AC,1457,SENA MADUREIRA,sena madureira,1200500,sena madureira,direct_code_year_state
2014,AC,1538,SENADOR GUIOMARD,senador guiomard,1200450,senador guiomard,direct_code_year_state
2014,AC,1473,TARAUACÁ,tarauaca,1200609,tarauaca,direct_code_year_state
2014,AC,1490,XAPURI,xapuri,1200708,xapuri,direct_code_year_state
2014,AL,27014,ÁGUA BRANCA,agua branca,2700102,agua branca,direct_code_year_state
2014,AL,27030,ANADIA,anadia,2700201,anadia,direct_code_year_state
2014,AL,27057,ARAPIRACA,arapiraca,2700300,arapiraca,direct_code_year_state
2014,AL,27073,ATALAIA,atalaia,2700409,atalaia,direct_code_year_state
2014,AL,27090,BARRA DE SANTO ANTÔNIO,barra de santo antonio,2700508,barra de santo antonio,direct_code_year_state
2014,AL,27111,BARRA DE SÃO MIGUEL,barra de sao miguel,2700607,barra de sao miguel,direct_code_year_state
2014,AL,27138,BATALHA,batalha,2700706,batalha,direct_code_year_state
2014,AL,27154,BELÉM,belem,2700805,belem,direct_code_year_state
2014,AL,27170,BELO MONTE,belo monte,2700904,belo monte,direct_code_year_state
2014,AL,27197,BOCA DA MATA,boca da mata,2701001,boca da mata,direct_code_year_state
2014,AL,27219,BRANQUINHA,branquinha,2701100,branquinha,direct_code_year_state
2014,AL,27235,CACIMBINHAS,cacimbinhas,2701209,cacimbinhas,direct_code_year_state
2014,AL,27251,CAJUEIRO,cajueiro,2701308,cajueiro,direct_code_year_state
2014,AL,27081,CAMPESTRE,campestre,2701357,campestre,direct_code_year_state
2014,AL,27278,CAMPO ALEGRE,campo alegre,2701407,campo alegre,direct_code_year_state
2014,AL,27294,CAMPO GRANDE,campo grande,2701506,campo grande,direct_code_year_state
2014,AL,27316,CANAPI,canapi,2701605,canapi,direct_code_year_state
2014,AL,27332,CAPELA,capela,2701704,capela,direct_code_year_state
2014,AL,27359,CARNEIROS,carneiros,2701803,carneiros,direct_code_year_state
2014,AL,27375,CHÃ PRETA,cha preta,2701902,cha preta,direct_code_year_state
2014,AL,27391,COITÉ DO NÓIA,coite do noia,2702009,coite do noia,direct_code_year_state
2014,AL,27413,COLÔNIA LEOPOLDINA,colonia leopoldina,2702108,colonia leopoldina,direct_code_year_state
2014,AL,27430,COQUEIRO SECO,coqueiro seco,2702207,coqueiro seco,direct_code_year_state
2014,AL,27456,CORURIPE,coruripe,2702306,coruripe,direct_code_year_state
2014,AL,28894,CRAÍBAS,craibas,2702355,craibas,direct_code_year_state
2014,AL,27472,DELMIRO GOUVEIA,delmiro gouveia,2702405,delmiro gouveia,direct_code_year_state
2014,AL,27499,DOIS RIACHOS,dois riachos,2702504,dois riachos,direct_code_year_state
2014,AL,27049,ESTRELA DE ALAGOAS,estrela de alagoas,2702553,estrela de alagoas,direct_code_year_state
2014,AL,27510,FEIRA GRANDE,feira grande,2702603,feira grande,direct_code_year_state
2014,AL,27537,FELIZ DESERTO,feliz deserto,2702702,feliz deserto,direct_code_year_state
2014,AL,27553,FLEXEIRAS,flexeiras,2702801,flexeiras,direct_code_year_state
2014,AL,27570,GIRAU DO PONCIANO,girau do ponciano,2702900,girau do ponciano,direct_code_year_state
2014,AL,27596,IBATEGUARA,ibateguara,2703007,ibateguara,direct_code_year_state
2014,AL,27618,IGACI,igaci,2703106,igaci,direct_code_year_state
2014,AL,27634,IGREJA NOVA,igreja nova,2703205,igreja nova,direct_code_year_state
2014,AL,27650,INHAPI,inhapi,2703304,inhapi,direct_code_year_state
2014,AL,27677,JACARÉ DOS HOMENS,jacare dos homens,2703403,jacare dos homens,direct_code_year_state
2014,AL,27693,JACUÍPE,jacuipe,2703502,jacuipe,direct_code_year_state
2014,AL,27715,JAPARATINGA,japaratinga,2703601,japaratinga,direct_code_year_state
2014,AL,27731,JARAMATAIA,jaramataia,2703700,jaramataia,direct_code_year_state
2014,AL,27065,JEQUIÁ DA PRAIA,jequia da praia,2703759,jequia da praia,direct_code_year_state
2014,AL,27758,JOAQUIM GOMES,joaquim gomes,2703809,joaquim gomes,direct_code_year_state
2014,AL,27774,JUNDIÁ,jundia,2703908,jundia,direct_code_year_state
2014,AL,27790,JUNQUEIRO,junqueiro,2704005,junqueiro,direct_code_year_state
2014,AL,27812,LAGOA DA CANOA,lagoa da canoa,2704104,lagoa da canoa,direct_code_year_state
2014,AL,27839,LIMOEIRO DE ANADIA,limoeiro de anadia,2704203,limoeiro de anadia,direct_code_year_state
2014,AL,27855,MACEIÓ,maceio,2704302,maceio,direct_code_year_state
2014,AL,27871,MAJOR ISIDORO,major isidoro,2704401,major isidoro,direct_code_year_state
2014,AL,27979,MAR VERMELHO,mar vermelho,2704906,mar vermelho,direct_code_year_state
2014,AL,27898,MARAGOGI,maragogi,2704500,maragogi,direct_code_year_state
2014,AL,27910,MARAVILHA,maravilha,2704609,maravilha,direct_code_year_state
2014,AL,27936,MARECHAL DEODORO,marechal deodoro,2704708,marechal deodoro,direct_code_year_state
2014,AL,27952,MARIBONDO,maribondo,2704807,maribondo,direct_code_year_state
2014,AL,27995,MATA GRANDE,mata grande,2705002,mata grande,direct_code_year_state
2014,AL,28010,MATRIZ DE CAMARAGIBE,matriz de camaragibe,2705101,matriz de camaragibe,direct_code_year_state
2014,AL,28037,MESSIAS,messias,2705200,messias,direct_code_year_state
2014,AL,28053,MINADOR DO NEGRÃO,minador do negrao,2705309,minador do negrao,direct_code_year_state
2014,AL,28070,MONTEIRÓPOLIS,monteiropolis,2705408,monteiropolis,direct_code_year_state
2014,AL,28096,MURICI,murici,2705507,murici,direct_code_year_state
2014,AL,28118,NOVO LINO,novo lino,2705606,novo lino,direct_code_year_state
2014,AL,28134,OLHO D'ÁGUA DAS FLORES,olho d agua das flores,2705705,olho d agua das flores,direct_code_year_state
2014,AL,28150,OLHO D'ÁGUA DO CASADO,olho d agua do casado,2705804,olho d agua do casado,direct_code_year_state
2014,AL,28177,OLHO D'ÁGUA GRANDE,olho d agua grande,2705903,olho d agua grande,direct_code_year_state
2014,AL,28193,OLIVENÇA,olivenca,2706000,olivenca,direct_code_year_state
2014,AL,28215,OURO BRANCO,ouro branco,2706109,ouro branco,direct_code_year_state
2014,AL,28231,PALESTINA,palestina,2706208,palestina,direct_code_year_state
2014,AL,28258,PALMEIRA DOS ÍNDIOS,palmeira dos indios,2706307,palmeira dos indios,direct_code_year_state
2014,AL,28274,PÃO DE AÇÚCAR,pao de acucar,2706406,pao de acucar,direct_code_year_state
2014,AL,27022,PARICONHA,pariconha,2706422,pariconha,direct_code_year_state
2014,AL,27006,PARIPUEIRA,paripueira,2706448,paripueira,direct_code_year_state
2014,AL,28290,PASSO DE CAMARAGIBE,passo de camaragibe,2706505,passo de camaragibe,direct_code_year_state
2014,AL,28312,PAULO JACINTO,paulo jacinto,2706604,paulo jacinto,direct_code_year_state
2014,AL,28339,PENEDO,penedo,2706703,penedo,direct_code_year_state
2014,AL,28355,PIAÇABUÇU,piacabucu,2706802,piacabucu,direct_code_year_state
2014,AL,28371,PILAR,pilar,2706901,pilar,direct_code_year_state
2014,AL,28398,PINDOBA,pindoba,2707008,pindoba,direct_code_year_state
2014,AL,28410,PIRANHAS,piranhas,2707107,piranhas,direct_code_year_state
2014,AL,28436,POÇO DAS TRINCHEIRAS,poco das trincheiras,2707206,poco das trincheiras,direct_code_year_state
2014,AL,28452,PORTO CALVO,porto calvo,2707305,porto calvo,direct_code_year_state
2014,AL,28479,PORTO DE PEDRAS,porto de pedras,2707404,porto de pedras,direct_code_year_state
2014,AL,28495,PORTO REAL DO COLÉGIO,porto real do colegio,2707503,porto real do colegio,direct_code_year_state
2014,AL,28517,QUEBRANGULO,quebrangulo,2707602,quebrangulo,direct_code_year_state
2014,AL,28533,RIO LARGO,rio largo,2707701,rio largo,direct_code_year_state
2014,AL,28550,ROTEIRO,roteiro,2707800,roteiro,direct_code_year_state
2014,AL,28576,SANTA LUZIA DO NORTE,santa luzia do norte,2707909,santa luzia do norte,direct_code_year_state
2014,AL,28592,SANTANA DO IPANEMA,santana do ipanema,2708006,santana do ipanema,direct_code_year_state
2014,AL,28614,SANTANA DO MUNDAÚ,santana do mundau,2708105,santana do mundau,direct_code_year_state
2014,AL,28630,SÃO BRÁS,sao bras,2708204,sao bras,direct_code_year_state
2014,AL,28657,SÃO JOSÉ DA LAJE,sao jose da laje,2708303,sao jose da laje,direct_code_year_state
2014,AL,28673,SÃO JOSÉ DA TAPERA,sao jose da tapera,2708402,sao jose da tapera,direct_code_year_state
2014,AL,28690,SÃO LUÍS DO QUITUNDE,sao luis do quitunde,2708501,sao luis do quitunde,direct_code_year_state
2014,AL,28711,SÃO MIGUEL DOS CAMPOS,sao miguel dos campos,2708600,sao miguel dos campos,direct_code_year_state
2014,AL,28738,SÃO MIGUEL DOS MILAGRES,sao miguel dos milagres,2708709,sao miguel dos milagres,direct_code_year_state
2014,AL,28754,SÃO SEBASTIÃO,sao sebastiao,2708808,sao sebastiao,direct_code_year_state
2014,AL,28770,SATUBA,satuba,2708907,satuba,direct_code_year_state
2014,AL,28916,SENADOR RUI PALMEIRA,senador rui palmeira,2708956,senador rui palmeira,direct_code_year_state
2014,AL,28797,TANQUE D'ARCA,tanque d arca,2709004,tanque d arca,direct_code_year_state
2014,AL,28819,TAQUARANA,taquarana,2709103,taquarana,direct_code_year_state
2014,AL,28932,TEOTÔNIO VILELA,teotonio vilela,2709152,teotonio vilela,direct_code_year_state
2014,AL,28835,TRAIPU,traipu,2709202,traipu,direct_code_year_state
2014,AL,28851,UNIÃO DOS PALMARES,uniao dos palmares,2709301,uniao dos palmares,direct_code_year_state
2014,AL,28878,VIÇOSA,vicosa,2709400,vicosa,direct_code_year_state
2014,AM,2895,ALVARÃES,alvaraes,1300029,alvaraes,direct_code_year_state
2014,AM,2917,AMATURÁ,amatura,1300060,amatura,direct_code_year_state
2014,AM,2933,ANAMÃ,anama,1300086,anama,direct_code_year_state
2014,AM,2038,ANORI,anori,1300102,anori,direct_code_year_state
2014,AM,2003,APUÍ,apui,1300144,apui,direct_code_year_state
2014,AM,2054,ATALAIA DO NORTE,atalaia do norte,1300201,atalaia do norte,direct_code_year_state
2014,AM,2070,AUTAZES,autazes,1300300,autazes,direct_code_year_state
2014,AM,2097,BARCELOS,barcelos,1300409,barcelos,direct_code_year_state
2014,AM,2119,BARREIRINHA,barreirinha,1300508,barreirinha,direct_code_year_state
2014,AM,2135,BENJAMIN CONSTANT,benjamin constant,1300607,benjamin constant,direct_code_year_state
2014,AM,2950,BERURI,beruri,1300631,beruri,direct_code_year_state
2014,AM,2976,BOA VISTA DO RAMOS,boa vista do ramos,1300680,boa vista do ramos,direct_code_year_state
2014,AM,2151,BOCA DO ACRE,boca do acre,1300706,boca do acre,direct_code_year_state
2014,AM,2178,BORBA,borba,1300805,borba,direct_code_year_state
2014,AM,2992,CAAPIRANGA,caapiranga,1300839,caapiranga,direct_code_year_state
2014,AM,2194,CANUTAMA,canutama,1300904,canutama,direct_code_year_state
2014,AM,2216,CARAUARI,carauari,1301001,carauari,direct_code_year_state
2014,AM,2232,CAREIRO,careiro,1301100,careiro,direct_code_year_state
2014,AM,2046,CAREIRO DA VÁRZEA,careiro da varzea,1301159,careiro da varzea,direct_code_year_state
2014,AM,2259,COARI,coari,1301209,coari,direct_code_year_state
2014,AM,2275,CODAJÁS,codajas,1301308,codajas,direct_code_year_state
2014,AM,2291,EIRUNEPÉ,eirunepe,1301407,eirunepe,direct_code_year_state
2014,AM,2313,ENVIRA,envira,1301506,envira,direct_code_year_state
2014,AM,2330,FONTE BOA,fonte boa,1301605,fonte boa,direct_code_year_state
2014,AM,2020,GUAJARÁ,guajara,1301654,guajara,direct_code_year_state
2014,AM,2356,HUMAITÁ,humaita,1301704,humaita,direct_code_year_state
2014,AM,2399,IPIXUNA,ipixuna,1301803,ipixuna,direct_code_year_state
2014,AM,98353,IRANDUBA,iranduba,1301852,iranduba,direct_code_year_state
